fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,preprocessed_dir,weight_decay,dropout_prob
4,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
5,TEST,0.64,0.7096774193548387,1.0,0.35714285714285715,0.5976143046671968,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,VALIDATION,0.61,0.6821980338502076,0.9133333333333333,0.3527272727272727,0.5557729033505211,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,TEST,0.56,0.6443141556461912,0.85,0.30219780219780223,0.444097132193159,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
1,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
1,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
2,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
2,TEST,0.56,0.6857142857142857,1.0,0.15384615384615385,0.3922322702763681,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
3,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
3,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
4,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
5,TEST,0.76,0.7857142857142857,1.0,0.5714285714285714,0.7559289460184544,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,VALIDATION,0.56,0.6555819256363721,0.9199999999999999,0.2672727272727273,0.4046219806260642,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,TEST,0.568,0.687078507078507,0.9833333333333332,0.1912087912087912,0.3216188643597445,8,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
1,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
2,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
3,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
4,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
4,TEST,0.44,0.5882352941176471,0.8333333333333334,0.07692307692307693,0.25318484177091666,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
5,VALIDATION,0.65,0.5333333333333333,0.4,0.9,0.6000000000000001,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
5,TEST,0.8,0.7058823529411765,0.5454545454545454,1.0,0.7385489458759964,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,VALIDATION,0.67,0.6596491228070176,0.7244444444444443,0.6345454545454545,0.655048678076038,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,TEST,0.592,0.6159663865546219,0.6757575757575758,0.5076923076923077,0.5374610240277576,4,0.001,resize_small_hu_m300_1400_separadas,0,0.2
1,VALIDATION,0.85,0.8421052631578947,0.8888888888888888,0.8181818181818182,0.8528028654224418,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
1,TEST,0.56,0.5217391304347826,0.5,0.6153846153846154,0.5547001962252291,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
2,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
3,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
3,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
4,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
4,TEST,0.6,0.5,0.4166666666666667,0.7692307692307693,0.5661385170722979,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
5,TEST,0.4,0.21052631578947367,0.18181818181818182,0.5714285714285714,0.3223291856101521,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,VALIDATION,0.6900000000000001,0.672734778121775,0.6977777777777777,0.6836363636363637,0.6872188325375783,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,TEST,0.544,0.4935430363347983,0.5030303030303029,0.5758241758241759,0.517243300109492,4,0.001,resize_small_hu_m300_1400_separadas,0,0.4
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
3,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
3,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
4,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
4,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
5,TEST,0.72,0.7586206896551724,1.0,0.5,0.7071067811865476,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,VALIDATION,0.6299999999999999,0.6719160839160839,0.8288888888888888,0.4672727272727272,0.6027864489525486,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,TEST,0.5599999999999999,0.612745061451958,0.7833333333333333,0.36153846153846153,0.45003989280261114,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
2,TEST,0.4,0.2857142857142857,0.25,0.5384615384615384,0.3668996928526714,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
3,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
3,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
4,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
4,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
5,VALIDATION,0.7,0.6666666666666666,0.6,0.8,0.6928203230275509,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
5,TEST,0.6,0.5,0.45454545454545453,0.7142857142857143,0.5698028822981898,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,VALIDATION,0.6699999999999999,0.6631016042780747,0.72,0.6327272727272728,0.6579237080903646,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,TEST,0.544,0.5436974789915967,0.6242424242424243,0.46593406593406594,0.4977866388158742,4,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
1,VALIDATION,0.85,0.8421052631578947,0.8888888888888888,0.8181818181818182,0.8528028654224418,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
1,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
2,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
3,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
3,TEST,0.68,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.6698641270570836,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
4,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
4,TEST,0.4,0.5454545454545454,0.75,0.07692307692307693,0.2401922307076307,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,VALIDATION,0.65,0.6439257564200356,0.6977777777777777,0.610909090909091,0.6467029728319826,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,TEST,0.552,0.6006953046953047,0.7136363636363636,0.4065934065934066,0.5161147922959273,2,0.001,resize_small_hu_m300_1400_separadas,0,0.2
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
1,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
2,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
2,TEST,0.36,0.38461538461538464,0.4166666666666667,0.3076923076923077,0.3580574370197165,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
4,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
4,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
5,VALIDATION,0.5,0.5454545454545454,0.6,0.4,0.4898979485566356,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
5,TEST,0.24,0.17391304347826086,0.18181818181818182,0.2857142857142857,0.2279211529192759,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,VALIDATION,0.5900000000000001,0.6204562790375147,0.72,0.48,0.5776550010504203,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,TEST,0.4640000000000001,0.4887379436832452,0.5696969696969696,0.36483516483516487,0.44264907002328713,2,0.001,resize_small_hu_m300_1400_separadas,0,0.4
1,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
1,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
2,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
2,TEST,0.4,0.4444444444444444,0.5,0.3076923076923077,0.3922322702763681,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
3,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
3,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
4,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
5,TEST,0.68,0.7142857142857143,0.9090909090909091,0.5,0.674199862463242,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,VALIDATION,0.6599999999999999,0.6681894576012223,0.7377777777777779,0.5927272727272728,0.655993202431748,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
MEAN,TEST,0.528,0.521626984126984,0.5984848484848485,0.46923076923076923,0.5006677529198162,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.2
1,VALIDATION,0.55,0.47058823529411764,0.4444444444444444,0.6363636363636364,0.5318160234783105,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
1,TEST,0.56,0.47619047619047616,0.4166666666666667,0.6923076923076923,0.5370861555295747,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
2,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
2,TEST,0.48,0.5806451612903226,0.75,0.23076923076923078,0.41602514716892186,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
3,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
4,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
4,TEST,0.52,0.3333333333333333,0.25,0.7692307692307693,0.4385290096535146,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
5,TEST,0.6,0.4444444444444444,0.36363636363636365,0.7857142857142857,0.5345224838248488,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,VALIDATION,0.6199999999999999,0.5986865559620977,0.6311111111111111,0.6127272727272727,0.6122918313544635,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
MEAN,TEST,0.536,0.4963344477575976,0.5393939393939394,0.5263736263736264,0.46033932085525303,2,0.0001,resize_small_hu_m300_1400_separadas,0,0.4
